,node_ids,timestamps,node_type_id
14253,5513.0,679.4000000000299,Pyr in SP layer
14254,5513.0,741.9999999999728,Pyr in SP layer
14255,5513.0,786.4999999999326,Pyr in SP layer
14256,5513.0,904.699999999825,Pyr in SP layer
14257,5513.0,965.3999999997698,Pyr in SP layer
14258,5563.0,828.8999999998938,Pyr in SP layer
14259,5613.0,556.4000000001416,Pyr in SP layer
14260,5613.0,624.4000000000799,Pyr in SP layer
14261,5613.0,678.4000000000308,Pyr in SP layer
14262,5613.0,740.9999999999739,Pyr in SP layer
14263,5613.0,782.8999999999357,Pyr in SP layer
14264,5613.0,903.9999999998256,Pyr in SP layer
14265,5613.0,959.7999999997747,Pyr in SP layer
14266,5763.0,507.200000000181,Pyr in SP layer
14267,5813.0,511.60000000018204,Pyr in SP layer
14268,5813.0,622.8000000000814,Pyr in SP layer
14269,5813.0,681.1000000000282,Pyr in SP layer
14270,5963.0,905.6999999998241,Pyr in SP layer
14271,6013.0,503.5000000001802,Pyr in SP layer
14272,6263.0,504.50000000018036,Pyr in SP layer
14273,6263.0,961.3999999997734,Pyr in SP layer
14274,6313.0,619.3000000000845,Pyr in SP layer
14275,6313.0,733.0999999999809,Pyr in SP layer
14276,6463.0,959.699999999775,Pyr in SP layer
14277,7013.0,957.0999999997772,Pyr in SP layer
14278,7813.0,566.2000000001327,Pyr in SP layer
14279,7813.0,770.8999999999468,Pyr in SP layer
14280,7813.0,861.9999999998637,Pyr in SP layer
14281,7863.0,729.5999999999843,Pyr in SP layer
14282,7913.0,690.0000000000203,Pyr in SP layer
14283,7913.0,778.3999999999397,Pyr in SP layer
14284,7913.0,849.2999999998754,Pyr in SP layer
14285,8113.0,506.80000000018094,Pyr in SP layer
14286,8263.0,741.899999999973,Pyr in SP layer
14287,8863.0,828.6999999998941,Pyr in SP layer
14288,8913.0,556.5000000001417,Pyr in SP layer
14289,8963.0,622.2000000000819,Pyr in SP layer
14290,9113.0,850.1999999998745,Pyr in SP layer
14291,9163.0,557.1000000001411,Pyr in SP layer
14292,9163.0,623.9000000000804,Pyr in SP layer
14293,9163.0,678.5000000000307,Pyr in SP layer
14294,9163.0,742.5999999999724,Pyr in SP layer
14295,9163.0,960.9999999997738,Pyr in SP layer
14296,9363.0,566.1000000001329,Pyr in SP layer
14297,9363.0,682.0000000000275,Pyr in SP layer
14298,9363.0,837.6999999998859,Pyr in SP layer
14299,9363.0,948.8999999997847,Pyr in SP layer
14300,9613.0,619.8000000000842,Pyr in SP layer
14301,9613.0,953.8999999997802,Pyr in SP layer
14302,9713.0,694.5000000000161,Pyr in SP layer
14303,9713.0,962.2999999997727,Pyr in SP layer
14304,9763.0,621.6000000000824,Pyr in SP layer
14305,10113.0,737.2999999999772,Pyr in SP layer
14306,10213.0,505.1000000001806,Pyr in SP layer
14307,10863.0,784.7999999999339,Pyr in SP layer
14308,10863.0,840.3999999998834,Pyr in SP layer
14309,10963.0,786.8999999999321,Pyr in SP layer
14310,10963.0,841.7999999998822,Pyr in SP layer
14311,10963.0,907.6999999998222,Pyr in SP layer
14312,11063.0,833.4999999998897,Pyr in SP layer
14313,11063.0,949.4999999997842,Pyr in SP layer
14314,11313.0,566.2000000001327,Pyr in SP layer
14315,11313.0,733.3999999999808,Pyr in SP layer
14316,11663.0,621.4000000000826,Pyr in SP layer
14317,11663.0,838.8999999998848,Pyr in SP layer
14318,11713.0,622.7000000000814,Pyr in SP layer
14319,11763.0,689.3000000000209,Pyr in SP layer
14320,11763.0,961.9999999997727,Pyr in SP layer
14321,11863.0,621.4000000000826,Pyr in SP layer
14322,11863.0,782.599999999936,Pyr in SP layer
14323,12113.0,769.7999999999478,Pyr in SP layer
14324,12213.0,843.6999999998803,Pyr in SP layer
14325,12263.0,713.6999999999988,Pyr in SP layer
14326,12413.0,724.8999999999886,Pyr in SP layer
14327,12413.0,845.0999999998793,Pyr in SP layer
14328,12863.0,731.8999999999821,Pyr in SP layer
14329,12863.0,960.2999999997743,Pyr in SP layer
14330,12913.0,584.0000000001166,Pyr in SP layer
14331,13263.0,919.8999999998113,Pyr in SP layer
14332,13313.0,586.5000000001144,Pyr in SP layer
14333,13363.0,504.3000000001804,Pyr in SP layer
14334,13413.0,692.7000000000177,Pyr in SP layer
14335,13413.0,769.6999999999479,Pyr in SP layer
14336,13413.0,839.5999999998842,Pyr in SP layer
14337,13463.0,681.500000000028,Pyr in SP layer
14338,13463.0,902.2999999998273,Pyr in SP layer
14339,13513.0,567.3000000001317,Pyr in SP layer
14340,13563.0,575.0000000001247,Pyr in SP layer
14341,13613.0,782.4999999999361,Pyr in SP layer
14342,13613.0,901.2999999998281,Pyr in SP layer
14343,13663.0,964.099999999771,Pyr in SP layer
14344,13863.0,504.0000000001803,Pyr in SP layer
14345,13863.0,847.7999999998767,Pyr in SP layer
14346,14213.0,961.7999999997729,Pyr in SP layer
14347,14263.0,620.5000000000833,Pyr in SP layer
14348,14463.0,678.4000000000308,Pyr in SP layer
14349,14463.0,742.3999999999727,Pyr in SP layer
14350,14463.0,959.699999999775,Pyr in SP layer
14351,14813.0,594.1000000001075,Pyr in SP layer
14352,15013.0,592.0000000001094,Pyr in SP layer
14353,15013.0,798.2999999999217,Pyr in SP layer
14354,15013.0,871.0999999998555,Pyr in SP layer
14355,15013.0,972.3999999997633,Pyr in SP layer
14356,15113.0,564.5000000001344,Pyr in SP layer
14357,15113.0,622.0000000000821,Pyr in SP layer
14358,15163.0,504.50000000018036,Pyr in SP layer
14359,15163.0,728.9999999999848,Pyr in SP layer
14360,15313.0,621.9000000000823,Pyr in SP layer
14361,15313.0,742.3999999999727,Pyr in SP layer
14362,15313.0,784.2999999999346,Pyr in SP layer
14363,15563.0,621.8000000000823,Pyr in SP layer
14364,15613.0,909.7999999998204,Pyr in SP layer
14365,15713.0,566.3000000001327,Pyr in SP layer
14366,15713.0,950.9999999997827,Pyr in SP layer
14367,15913.0,913.9999999998164,Pyr in SP layer
14368,16013.0,951.2999999997826,Pyr in SP layer
14369,16063.0,728.0999999999857,Pyr in SP layer
14370,16163.0,622.3000000000818,Pyr in SP layer
14371,16163.0,962.9999999997721,Pyr in SP layer
14372,16313.0,679.0000000000302,Pyr in SP layer
14373,16563.0,901.1999999998282,Pyr in SP layer
14374,16563.0,963.9999999997709,Pyr in SP layer
14375,16913.0,502.3000000001799,Pyr in SP layer
14376,17513.0,890.5999999998378,Pyr in SP layer
14377,17563.0,686.6000000000232,Pyr in SP layer
14378,17563.0,783.9999999999347,Pyr in SP layer
14379,17563.0,903.7999999998258,Pyr in SP layer
14380,17613.0,690.6000000000197,Pyr in SP layer
14381,17663.0,778.4999999999397,Pyr in SP layer
14382,17713.0,620.4000000000834,Pyr in SP layer
14383,18013.0,503.4000000001802,AAC in SP layer
14384,18013.0,562.8000000001359,AAC in SP layer
14385,18013.0,624.8000000000795,AAC in SP layer
14386,18013.0,688.0000000000219,AAC in SP layer
14387,18013.0,761.2999999999554,AAC in SP layer
14388,18013.0,850.1999999998745,AAC in SP layer
14389,18013.0,959.4999999997752,AAC in SP layer
14390,18063.0,625.2000000000793,PV in SP layer
14391,18113.0,967.199999999768,PV in SP layer
14392,18163.0,506.5000000001809,PV in SP layer
14393,18163.0,585.6000000001153,PV in SP layer
14394,18163.0,623.9000000000804,PV in SP layer
14395,18163.0,964.5999999997704,PV in SP layer
14396,18213.0,623.200000000081,PV in SP layer
14397,18213.0,685.2000000000246,PV in SP layer
14398,18213.0,845.7999999998785,PV in SP layer
14399,18263.0,620.6000000000834,PV in SP layer
14400,18263.0,687.7000000000223,PV in SP layer
14401,18263.0,896.6999999998324,PV in SP layer
14402,13.0,1142.5999999996084,AAC in SO layer
14403,13.0,1208.9999999995482,AAC in SO layer
14404,13.0,1262.1999999994998,AAC in SO layer
14405,13.0,1390.1999999993836,AAC in SO layer
14406,263.0,1432.6999999993448,Pyr in SP layer
14407,713.0,1145.6999999996058,Pyr in SP layer
14408,713.0,1274.099999999489,Pyr in SP layer
14409,713.0,1438.0999999993396,Pyr in SP layer
14410,763.0,1011.4999999997278,Pyr in SP layer
14411,763.0,1078.6999999996667,Pyr in SP layer
14412,763.0,1263.6999999994985,Pyr in SP layer
14413,863.0,1252.199999999509,Pyr in SP layer
14414,863.0,1433.1999999993445,Pyr in SP layer
14415,963.0,1023.7999999997166,Pyr in SP layer
14416,963.0,1435.2999999993426,Pyr in SP layer
14417,1063.0,1277.6999999994855,Pyr in SP layer
14418,1063.0,1433.8999999993437,Pyr in SP layer
14419,1163.0,1200.5999999995558,Pyr in SP layer
14420,1163.0,1263.3999999994987,Pyr in SP layer
14421,1563.0,1380.0999999993924,Pyr in SP layer
14422,1813.0,1014.1999999997254,Pyr in SP layer
14423,1813.0,1155.9999999995966,Pyr in SP layer
14424,1813.0,1377.099999999395,Pyr in SP layer
14425,2013.0,1141.2999999996098,Pyr in SP layer
14426,2013.0,1319.0999999994478,Pyr in SP layer
14427,2013.0,1370.3999999994016,Pyr in SP layer
14428,2013.0,1433.4999999993438,Pyr in SP layer
14429,2013.0,1498.6999999992847,Pyr in SP layer
14430,2063.0,1065.0999999996789,Pyr in SP layer
14431,2063.0,1188.399999999567,Pyr in SP layer
14432,2063.0,1250.6999999995105,Pyr in SP layer
14433,2663.0,1134.7999999996155,Pyr in SP layer
14434,2663.0,1255.4999999995061,Pyr in SP layer
14435,3563.0,1227.899999999531,Pyr in SP layer
14436,3613.0,1072.7999999996719,Pyr in SP layer
14437,3613.0,1253.8999999995074,Pyr in SP layer
14438,3613.0,1359.4999999994113,Pyr in SP layer
14439,3613.0,1435.0999999993426,Pyr in SP layer
14440,3763.0,1013.9999999997257,Pyr in SP layer
14441,3813.0,1202.1999999995544,Pyr in SP layer
14442,3963.0,1329.9999999994384,Pyr in SP layer
14443,3963.0,1425.2999999993515,Pyr in SP layer
14444,4013.0,1014.3999999997252,Pyr in SP layer
14445,4013.0,1152.0999999996,Pyr in SP layer
14446,4163.0,1147.599999999604,Pyr in SP layer
14447,4463.0,1145.9999999996055,Pyr in SP layer
14448,4663.0,1154.299999999598,Pyr in SP layer
14449,4663.0,1262.8999999994992,Pyr in SP layer
14450,4713.0,1369.2999999994024,Pyr in SP layer
14451,4813.0,1131.6999999996185,Pyr in SP layer
14452,4963.0,1435.3999999993428,Pyr in SP layer
14453,5113.0,1011.9999999997274,Pyr in SP layer
14454,5113.0,1069.499999999675,Pyr in SP layer
14455,5113.0,1135.599999999615,Pyr in SP layer
14456,5113.0,1201.499999999555,Pyr in SP layer
14457,5113.0,1262.2999999994995,Pyr in SP layer
14458,5113.0,1324.3999999994433,Pyr in SP layer
14459,5113.0,1382.2999999993906,Pyr in SP layer
14460,5113.0,1498.1999999992852,Pyr in SP layer
14461,5163.0,1263.9999999994982,Pyr in SP layer
14462,5163.0,1348.4999999994213,Pyr in SP layer
14463,5163.0,1435.5999999993421,Pyr in SP layer
14464,5513.0,1261.9999999995,Pyr in SP layer
14465,5513.0,1362.8999999994082,Pyr in SP layer
14466,5513.0,1387.199999999386,Pyr in SP layer
14467,5513.0,1439.9999999993381,Pyr in SP layer
14468,5563.0,1390.9999999993827,Pyr in SP layer
14469,5613.0,1015.0999999997246,Pyr in SP layer
14470,5613.0,1068.5999999996761,Pyr in SP layer
14471,5613.0,1142.4999999996087,Pyr in SP layer
14472,5613.0,1273.999999999489,Pyr in SP layer
14473,5613.0,1322.399999999445,Pyr in SP layer
14474,5813.0,1334.1999999994346,Pyr in SP layer
14475,5863.0,1076.6999999996685,Pyr in SP layer
14476,5863.0,1141.09999999961,Pyr in SP layer
14477,5863.0,1425.1999999993516,Pyr in SP layer
14478,6013.0,1266.399999999496,Pyr in SP layer
14479,6313.0,1140.7999999996102,Pyr in SP layer
14480,6313.0,1207.5999999995495,Pyr in SP layer
14481,6463.0,1146.9999999996046,Pyr in SP layer
14482,6463.0,1265.0999999994972,Pyr in SP layer
14483,6563.0,1005.2999999997336,Pyr in SP layer
14484,6763.0,1327.1999999994407,Pyr in SP layer
14485,6813.0,1265.8999999994965,Pyr in SP layer
14486,6863.0,1015.699999999724,Pyr in SP layer
14487,6863.0,1137.9999999996128,Pyr in SP layer
14488,7013.0,1326.0999999994415,Pyr in SP layer
14489,7213.0,1387.399999999386,Pyr in SP layer
14490,7263.0,1390.3999999993832,Pyr in SP layer
14491,7813.0,1072.999999999672,Pyr in SP layer
14492,7813.0,1320.3999999994471,Pyr in SP layer
14493,7863.0,1339.4999999994295,Pyr in SP layer
14494,7963.0,1274.7999999994886,Pyr in SP layer
14495,8113.0,1209.299999999548,Pyr in SP layer
14496,8163.0,1330.2999999994381,Pyr in SP layer
14497,8263.0,1443.7999999993347,Pyr in SP layer
14498,8513.0,1326.3999999994414,Pyr in SP layer
14499,8663.0,1434.3999999993432,Pyr in SP layer
14500,8963.0,1264.4999999994975,Pyr in SP layer
14501,9063.0,1206.1999999995508,Pyr in SP layer
14502,9163.0,1015.3999999997244,Pyr in SP layer
14503,9163.0,1068.499999999676,Pyr in SP layer
14504,9163.0,1144.0999999996072,Pyr in SP layer
14505,9163.0,1320.3999999994471,Pyr in SP layer
14506,9363.0,1018.6999999997212,Pyr in SP layer
14507,9363.0,1076.3999999996688,Pyr in SP layer
14508,9363.0,1143.7999999996075,Pyr in SP layer
14509,9613.0,1014.4999999997252,Pyr in SP layer
14510,9663.0,1143.399999999608,Pyr in SP layer
14511,10163.0,1062.7999999996812,Pyr in SP layer
14512,10163.0,1133.7999999996166,Pyr in SP layer
14513,10163.0,1383.3999999993896,Pyr in SP layer
14514,10413.0,1022.0999999997183,Pyr in SP layer
14515,10413.0,1145.499999999606,Pyr in SP layer
14516,10413.0,1263.5999999994986,Pyr in SP layer
14517,10863.0,1017.3999999997225,Pyr in SP layer
14518,10863.0,1334.0999999994344,Pyr in SP layer
14519,10863.0,1436.0999999993414,Pyr in SP layer
14520,10963.0,1018.7999999997212,Pyr in SP layer
14521,10963.0,1072.4999999996724,Pyr in SP layer
14522,10963.0,1140.4999999996105,Pyr in SP layer
14523,10963.0,1388.7999999993847,Pyr in SP layer
14524,11013.0,1353.5999999994167,Pyr in SP layer
14525,11063.0,1016.0999999997237,Pyr in SP layer
14526,11063.0,1131.199999999619,Pyr in SP layer
14527,11063.0,1254.7999999995066,Pyr in SP layer
14528,11313.0,1272.99999999949,Pyr in SP layer
14529,11663.0,1020.9999999997192,Pyr in SP layer
14530,11663.0,1140.99999999961,Pyr in SP layer
14531,11663.0,1268.2999999994945,Pyr in SP layer
14532,11763.0,1142.7999999996084,Pyr in SP layer
14533,11763.0,1212.499999999545,Pyr in SP layer
14534,11763.0,1273.0999999994901,Pyr in SP layer
14535,11813.0,1204.799999999552,Pyr in SP layer
14536,12113.0,1208.3999999995488,Pyr in SP layer
14537,12113.0,1264.3999999994976,Pyr in SP layer
14538,12113.0,1425.2999999993515,Pyr in SP layer
14539,12213.0,1078.6999999996667,Pyr in SP layer
14540,12213.0,1265.4999999994968,Pyr in SP layer
14541,12563.0,1432.4999999993452,Pyr in SP layer
14542,12863.0,1014.6999999997247,Pyr in SP layer
14543,13413.0,1079.1999999996665,Pyr in SP layer
14544,13413.0,1141.1999999996099,Pyr in SP layer
14545,13413.0,1388.399999999385,Pyr in SP layer
14546,13413.0,1436.0999999993414,Pyr in SP layer
14547,13463.0,1016.0999999997237,Pyr in SP layer
14548,13513.0,1076.2999999996691,Pyr in SP layer
14549,13513.0,1385.3999999993878,Pyr in SP layer
14550,13513.0,1432.2999999993453,Pyr in SP layer
14551,13663.0,1264.3999999994976,Pyr in SP layer
14552,13863.0,1155.299999999597,Pyr in SP layer
14553,14213.0,1350.09999999942,Pyr in SP layer
14554,14263.0,1013.9999999997257,Pyr in SP layer
14555,14263.0,1499.399999999284,Pyr in SP layer
14556,14463.0,1022.0999999997183,Pyr in SP layer
14557,14463.0,1150.7999999996014,Pyr in SP layer
14558,14463.0,1269.9999999994927,Pyr in SP layer
14559,14463.0,1336.5999999994322,Pyr in SP layer
14560,15013.0,1213.9999999995434,Pyr in SP layer
14561,15563.0,1331.6999999994364,Pyr in SP layer
14562,15863.0,1079.2999999996664,Pyr in SP layer
14563,15863.0,1210.5999999995468,Pyr in SP layer
14564,15913.0,1207.7999999995493,Pyr in SP layer
14565,15963.0,1326.9999999994411,Pyr in SP layer
14566,15963.0,1391.2999999993826,Pyr in SP layer
14567,16313.0,1435.799999999342,Pyr in SP layer
14568,16563.0,1030.9999999997099,Pyr in SP layer
14569,16563.0,1215.1999999995426,Pyr in SP layer
14570,16563.0,1393.5999999993805,Pyr in SP layer
14571,16913.0,1076.8999999996684,Pyr in SP layer
14572,16913.0,1204.699999999552,Pyr in SP layer
14573,16913.0,1334.9999999994334,Pyr in SP layer
14574,17063.0,1362.999999999408,Pyr in SP layer
14575,17163.0,1213.1999999995446,Pyr in SP layer
14576,17213.0,1206.4999999995505,Pyr in SP layer
14577,17563.0,1344.2999999994252,Pyr in SP layer
14578,17863.0,1207.3999999995497,Pyr in SP layer
14579,17863.0,1433.2999999993442,Pyr in SP layer
14580,18013.0,1015.0999999997246,AAC in SP layer
14581,18013.0,1068.7999999996755,AAC in SP layer
14582,18013.0,1080.0999999996654,AAC in SP layer
14583,18013.0,1134.7999999996155,AAC in SP layer
14584,18013.0,1201.5999999995552,AAC in SP layer
14585,18013.0,1220.4999999995375,AAC in SP layer
14586,18013.0,1255.7999999995054,AAC in SP layer
14587,18013.0,1323.499999999444,AAC in SP layer
14588,18013.0,1344.8999999994244,AAC in SP layer
14589,18013.0,1415.4999999993604,AAC in SP layer
14590,18063.0,1020.5999999997197,PV in SP layer
14591,18113.0,1075.8999999996693,PV in SP layer
14592,18163.0,1018.1999999997216,PV in SP layer
14593,18163.0,1208.2999999995488,PV in SP layer
14594,18163.0,1256.6999999995046,PV in SP layer
14595,18163.0,1279.2999999994845,PV in SP layer
14596,18163.0,1385.9999999993872,PV in SP layer
14597,18163.0,1438.999999999339,PV in SP layer
14598,18213.0,1439.099999999339,PV in SP layer
14599,18263.0,1018.8999999997212,PV in SP layer
14600,18263.0,1137.5999999996131,PV in SP layer
14601,18263.0,1206.4999999995505,PV in SP layer
14602,18263.0,1267.3999999994949,PV in SP layer
14603,18263.0,1438.7999999993392,PV in SP layer
14604,13.0,1581.1999999992097,AAC in SO layer
14605,13.0,1647.2999999991496,AAC in SO layer
14606,13.0,1711.2999999990916,AAC in SO layer
14607,13.0,1763.399999999044,AAC in SO layer
14608,13.0,1834.3999999989794,AAC in SO layer
14609,13.0,1876.2999999989413,AAC in SO layer
14610,13.0,1977.2999999988492,AAC in SO layer
14611,63.0,1928.6999999988934,OLM in SO layer
14612,63.0,1977.799999998849,OLM in SO layer
14613,163.0,1509.8999999992745,PV in SO layer
14614,163.0,1775.799999999033,PV in SO layer
14615,163.0,1850.099999998965,PV in SO layer
14616,163.0,1912.899999998908,PV in SO layer
14617,163.0,1976.4999999988504,PV in SO layer
14618,263.0,1509.499999999275,Pyr in SP layer
14619,563.0,1641.7999999991544,Pyr in SP layer
14620,613.0,1825.199999998988,Pyr in SP layer
14621,713.0,1982.299999998845,Pyr in SP layer
14622,763.0,1518.199999999267,Pyr in SP layer
14623,763.0,1704.2999999990975,Pyr in SP layer
14624,763.0,1760.199999999047,Pyr in SP layer
14625,763.0,1922.9999999988986,Pyr in SP layer
14626,913.0,1574.4999999992158,Pyr in SP layer
14627,913.0,1636.7999999991594,Pyr in SP layer
14628,913.0,1768.0999999990397,Pyr in SP layer
14629,913.0,1943.99999999888,Pyr in SP layer
14630,963.0,1585.8999999992056,Pyr in SP layer
14631,963.0,1708.499999999094,Pyr in SP layer
14632,963.0,1822.79999999899,Pyr in SP layer
14633,1063.0,1651.199999999146,Pyr in SP layer
14634,1063.0,1810.8999999990008,Pyr in SP layer
14635,1063.0,1986.8999999988407,Pyr in SP layer
14636,1163.0,1511.6999999992731,Pyr in SP layer
14637,1163.0,1575.299999999215,Pyr in SP layer
14638,1163.0,1707.6999999990946,Pyr in SP layer
14639,1163.0,1931.0999999988917,Pyr in SP layer
14640,1213.0,1980.4999999988465,Pyr in SP layer
14641,1363.0,1574.399999999216,Pyr in SP layer
14642,1363.0,1629.8999999991656,Pyr in SP layer
14643,1563.0,1573.2999999992167,Pyr in SP layer
14644,1563.0,1708.1999999990942,Pyr in SP layer
14645,1613.0,1701.9999999990998,Pyr in SP layer
14646,1713.0,1972.0999999988544,Pyr in SP layer
14647,1763.0,1868.9999999989482,Pyr in SP layer
14648,1813.0,1502.1999999992815,Pyr in SP layer
14649,1913.0,1982.4999999988447,Pyr in SP layer
14650,1963.0,1820.499999998992,Pyr in SP layer
14651,2013.0,1769.1999999990387,Pyr in SP layer
14652,2413.0,1758.8999999990478,Pyr in SP layer
14653,2413.0,1932.0999999988903,Pyr in SP layer
14654,2463.0,1946.2999999988776,Pyr in SP layer
14655,2663.0,1566.599999999223,Pyr in SP layer
14656,2663.0,1761.5999999990454,Pyr in SP layer
14657,2913.0,1878.19999999894,Pyr in SP layer
14658,2963.0,1505.3999999992786,Pyr in SP layer
14659,3063.0,1845.0999999989695,Pyr in SP layer
14660,3113.0,1976.8999999988496,Pyr in SP layer
14661,3563.0,1845.799999998969,Pyr in SP layer
14662,3613.0,1637.7999999991582,Pyr in SP layer
14663,3613.0,1706.3999999990958,Pyr in SP layer
14664,3613.0,1767.0999999990406,Pyr in SP layer
14665,3613.0,1819.5999999989926,Pyr in SP layer
14666,3763.0,1868.1999999989487,Pyr in SP layer
14667,3813.0,1575.0999999992155,Pyr in SP layer
14668,4163.0,1523.699999999262,Pyr in SP layer
14669,4163.0,1586.8999999992045,Pyr in SP layer
14670,4163.0,1655.7999999991418,Pyr in SP layer
14671,4163.0,1767.89999999904,Pyr in SP layer
14672,4163.0,1933.499999998889,Pyr in SP layer
14673,4313.0,1964.9999999988609,Pyr in SP layer
14674,4463.0,1917.799999998904,Pyr in SP layer
14675,4463.0,1973.9999999988524,Pyr in SP layer
14676,4663.0,1512.5999999992719,Pyr in SP layer
14677,4663.0,1708.499999999094,Pyr in SP layer
14678,4663.0,1831.399999998982,Pyr in SP layer
14679,4963.0,1885.9999999989325,Pyr in SP layer
14680,4963.0,1939.599999998884,Pyr in SP layer
14681,5063.0,1845.8999999989692,Pyr in SP layer
14682,5113.0,1575.3999999992152,Pyr in SP layer
14683,5113.0,1632.6999999991626,Pyr in SP layer
14684,5113.0,1707.7999999990946,Pyr in SP layer
14685,5113.0,1765.1999999990423,Pyr in SP layer
14686,5113.0,1819.1999999989926,Pyr in SP layer
14687,5163.0,1642.7999999991534,Pyr in SP layer
14688,5163.0,1708.399999999094,Pyr in SP layer
14689,5163.0,1768.4999999990393,Pyr in SP layer
14690,5163.0,1887.8999999989308,Pyr in SP layer
14691,5163.0,1935.199999998888,Pyr in SP layer
14692,5213.0,1708.0999999990945,Pyr in SP layer
14693,5513.0,1512.3999999992725,Pyr in SP layer
14694,5513.0,1580.099999999211,Pyr in SP layer
14695,5513.0,1639.499999999157,Pyr in SP layer
14696,5513.0,1709.399999999093,Pyr in SP layer
14697,5513.0,1759.7999999990473,Pyr in SP layer
14698,5513.0,1812.9999999989986,Pyr in SP layer
14699,5513.0,1839.0999999989751,Pyr in SP layer
14700,5513.0,1879.0999999989385,Pyr in SP layer
14701,5513.0,1923.3999999988987,Pyr in SP layer
14702,5513.0,1994.6999999988336,Pyr in SP layer
14703,5563.0,1499.9999999992835,Pyr in SP layer
14704,5613.0,1508.7999999992755,Pyr in SP layer
14705,5613.0,1628.9999999991662,Pyr in SP layer
14706,5613.0,1788.599999999021,Pyr in SP layer
14707,5613.0,1852.7999999989627,Pyr in SP layer
14708,5613.0,1918.499999998903,Pyr in SP layer
14709,5763.0,1769.899999999038,Pyr in SP layer
14710,5763.0,1879.5999999989385,Pyr in SP layer
14711,5863.0,1576.7999999992135,Pyr in SP layer
14712,5863.0,1641.7999999991544,Pyr in SP layer
14713,5963.0,1810.3999999990008,Pyr in SP layer
14714,6113.0,1655.5999999991423,Pyr in SP layer
14715,6213.0,1913.199999998908,Pyr in SP layer
14716,6263.0,1500.8999999992827,Pyr in SP layer
14717,6263.0,1839.4999999989745,Pyr in SP layer
14718,6313.0,1641.7999999991544,Pyr in SP layer
14719,6313.0,1970.5999999988555,Pyr in SP layer
14720,6463.0,1514.2999999992705,Pyr in SP layer
14721,6463.0,1833.7999999989802,Pyr in SP layer
14722,6563.0,1884.5999999989333,Pyr in SP layer
14723,6563.0,1975.0999999988517,Pyr in SP layer
14724,6663.0,1763.5999999990438,Pyr in SP layer
14725,6863.0,1575.299999999215,Pyr in SP layer
14726,6863.0,1640.299999999156,Pyr in SP layer
14727,7013.0,1918.699999998903,Pyr in SP layer
14728,7513.0,1970.2999999988558,Pyr in SP layer
14729,7663.0,1773.6999999990344,Pyr in SP layer
14730,7663.0,1887.599999998931,Pyr in SP layer
14731,7813.0,1778.5999999990302,Pyr in SP layer
14732,7813.0,1848.6999999989664,Pyr in SP layer
14733,7813.0,1973.4999999988531,Pyr in SP layer
14734,7913.0,1644.2999999991525,Pyr in SP layer
14735,7913.0,1719.1999999990842,Pyr in SP layer
14736,7913.0,1892.4999999989263,Pyr in SP layer
14737,7963.0,1645.2999999991516,Pyr in SP layer
14738,7963.0,1770.4999999990375,Pyr in SP layer
14739,7963.0,1808.7999999990027,Pyr in SP layer
14740,8113.0,1720.499999999083,Pyr in SP layer
14741,8213.0,1765.9999999990414,Pyr in SP layer
14742,8263.0,1843.699999998971,Pyr in SP layer
14743,8363.0,1643.6999999991529,Pyr in SP layer
14744,8363.0,1968.0999999988574,Pyr in SP layer
14745,8513.0,1579.0999999992114,Pyr in SP layer
14746,8513.0,1764.499999999043,Pyr in SP layer
14747,8513.0,1824.5999999989886,Pyr in SP layer
14748,8663.0,1854.299999998961,Pyr in SP layer
14749,8813.0,1511.9999999992724,Pyr in SP layer
14750,8813.0,1834.9999999989789,Pyr in SP layer
14751,8813.0,1982.7999999988447,Pyr in SP layer
14752,9113.0,1909.499999998911,Pyr in SP layer
14753,9163.0,1503.4999999992804,Pyr in SP layer
14754,9163.0,1774.299999999034,Pyr in SP layer
14755,9363.0,1643.0999999991534,Pyr in SP layer
14756,9413.0,1708.7999999990936,Pyr in SP layer
14757,9413.0,1973.7999999988529,Pyr in SP layer
14758,9563.0,1707.9999999990946,Pyr in SP layer
14759,9563.0,1819.9999999989925,Pyr in SP layer
14760,9563.0,1934.4999999988886,Pyr in SP layer
14761,9613.0,1761.199999999046,Pyr in SP layer
14762,9663.0,1631.8999999991636,Pyr in SP layer
14763,10113.0,1913.299999998908,Pyr in SP layer
14764,10413.0,1879.5999999989385,Pyr in SP layer
14765,10713.0,1914.299999998907,Pyr in SP layer
14766,10713.0,1973.4999999988531,Pyr in SP layer
14767,10863.0,1511.3999999992734,Pyr in SP layer
14768,10863.0,1643.5999999991532,Pyr in SP layer
14769,10863.0,1707.7999999990946,Pyr in SP layer
14770,10863.0,1865.999999998951,Pyr in SP layer
14771,10963.0,1509.0999999992753,Pyr in SP layer
14772,10963.0,1578.599999999212,Pyr in SP layer
14773,10963.0,1981.6999999988452,Pyr in SP layer
14774,11063.0,1562.3999999992268,Pyr in SP layer
14775,11063.0,1825.2999999989881,Pyr in SP layer
14776,11313.0,1509.499999999275,Pyr in SP layer
14777,11313.0,1576.0999999992146,Pyr in SP layer
14778,11313.0,1707.2999999990948,Pyr in SP layer
14779,11313.0,1768.1999999990396,Pyr in SP layer
14780,11313.0,1829.1999999989841,Pyr in SP layer
14781,11363.0,1972.6999999988534,Pyr in SP layer
14782,11463.0,1810.999999999001,Pyr in SP layer
14783,11663.0,1507.7999999992765,Pyr in SP layer
14784,11663.0,1767.9999999990396,Pyr in SP layer
